(288000, 131000, 171000)
(274000, 123000, 155000)
(274000, 124000, 156000)
(278000, 128000, 159000)
(276000, 150000, 170000)
(276000, 138000, 166000)
(280000, 126000, 162000)
(279000, 131000, 165000)
(358000, 175000, 170000)
(292000, 136000, 173000)
(289000, 164000, 170000)
(287000, 152000, 185000)
(308000, 153000, 174000)
(287000, 137000, 174000)
(289000, 145000, 174000)
(295000, 146000, 178000)
(296000, 144000, 187000)
(297000, 137000, 173000)
(295000, 133000, 174000)
(298000, 146000, 180000)
(293000, 169000, 183000)
(298000, 136000, 172000)
(297000, 140000, 174000)
(307000, 136000, 193000)
(301000, 152000, 181000)
(311000, 135000, 175000)
(306000, 151000, 181000)
(305000, 159000, 189000)
(306000, 160000, 186000)
(312000, 146000, 180000)
(312000, 133000, 176000)
(310000, 151000, 188000)
(315000, 147000, 186000)
(316000, 177000, 186000)
(324000, 154000, 196000)
(322000, 162000, 203000)
(321000, 155000, 197000)
(323000, 160000, 201000)
(324000, 167000, 196000)
(323000, 163000, 196000)
(326000, 169000, 200000)
(327000, 170000, 195000)
(328000, 146000, 191000)
(329000, 161000, 193000)
(330000, 153000, 193000)
(332000, 167000, 201000)
(332000, 151000, 197000)
(339000, 166000, 198000)
(341000, 152000, 193000)
(339000, 169000, 202000)
(338000, 161000, 200000)
(341000, 162000, 223000)
(349000, 168000, 211000)
(344000, 175000, 205000)
(352000, 161000, 221000)
(351000, 189000, 220000)
(356000, 177000, 205000)
(349000, 163000, 207000)
(351000, 180000, 210000)
(352000, 164000, 210000)
(356000, 163000, 215000)
(357000, 183000, 222000)
(381000, 196000, 213000)
(360000, 172000, 217000)
(360000, 168000, 211000)
(365000, 198000, 229000)
(363000, 199000, 232000)
(368000, 173000, 241000)
(369000, 183000, 229000)
(367000, 183000, 226000)
(369000, 170000, 280000)
(387000, 180000, 222000)
(380000, 181000, 231000)
(376000, 214000, 240000)
(381000, 179000, 225000)
(391000, 179000, 233000)
(381000, 187000, 239000)
(380000, 195000, 236000)
(380000, 188000, 237000)
(385000, 185000, 228000)
(381000, 200000, 243000)
(387000, 185000, 248000)
(391000, 197000, 231000)
(387000, 215000, 251000)
(387000, 199000, 228000)
(385000, 194000, 229000)
(391000, 188000, 234000)
(416000, 195000, 248000)
(408000, 193000, 246000)
(398000, 208000, 244000)
(403000, 207000, 249000)
(398000, 194000, 246000)
(414000, 198000, 249000)
(400000, 211000, 253000)
(404000, 204000, 239000)
(402000, 199000, 270000)
(410000, 207000, 246000)
(409000, 218000, 260000)
(407000, 226000, 252000)
(413000, 223000, 253000)
(411000, 207000, 252000)
(415000, 214000, 254000)
(419000, 207000, 249000)
(416000, 218000, 263000)
(421000, 232000, 264000)
(417000, 220000, 269000)
(420000, 219000, 261000)
(423000, 209000, 253000)
(423000, 211000, 287000)
(424000, 216000, 259000)
(456000, 209000, 261000)
(427000, 231000, 274000)
(429000, 215000, 264000)
(427000, 240000, 277000)
(428000, 214000, 264000)
(428000, 209000, 265000)
(437000, 219000, 267000)
(435000, 227000, 263000)
(437000, 212000, 287000)
(494000, 260000, 289000)
(479000, 217000, 275000)
(450000, 239000, 308000)
(471000, 223000, 277000)
(442000, 233000, 284000)
(496000, 259000, 280000)
(466000, 213000, 282000)
(449000, 222000, 273000)
(452000, 282000, 291000)
(473000, 248000, 290000)
(457000, 251000, 285000)
(452000, 235000, 280000)
(457000, 245000, 276000)
(459000, 235000, 288000)
(454000, 240000, 286000)
(465000, 255000, 291000)
(467000, 221000, 287000)
(468000, 260000, 319000)
(499000, 286000, 299000)
(463000, 250000, 292000)
(466000, 249000, 310000)
(469000, 257000, 323000)
(471000, 247000, 298000)
(468000, 252000, 305000)
(471000, 237000, 304000)
(481000, 236000, 295000)
(483000, 258000, 307000)
(479000, 249000, 299000)
(478000, 276000, 314000)
(477000, 250000, 305000)
(486000, 257000, 329000)
(496000, 244000, 304000)
(487000, 261000, 310000)
(500000, 255000, 310000)
(486000, 248000, 299000)
(488000, 247000, 310000)
(487000, 254000, 311000)
(493000, 286000, 307000)
(496000, 292000, 319000)
(495000, 275000, 317000)
(499000, 268000, 324000)
(493000, 280000, 354000)
(542000, 268000, 314000)
(500000, 273000, 301000)
(505000, 258000, 324000)
(522000, 251000, 322000)
(509000, 257000, 324000)
(509000, 248000, 311000)
(510000, 266000, 348000)
(508000, 299000, 335000)
(513000, 256000, 331000)
(514000, 261000, 326000)
(512000, 291000, 331000)
(530000, 266000, 324000)
(516000, 270000, 332000)
(535000, 284000, 324000)
(523000, 291000, 343000)
(519000, 281000, 339000)
(521000, 272000, 330000)
(523000, 275000, 330000)
(525000, 300000, 331000)
(526000, 315000, 343000)
(529000, 266000, 325000)
(530000, 284000, 339000)
(535000, 272000, 338000)
(531000, 276000, 347000)
(531000, 282000, 357000)
(536000, 270000, 360000)
(586000, 270000, 335000)
(538000, 296000, 350000)
(545000, 284000, 341000)
(543000, 267000, 353000)
(544000, 304000, 338000)
(539000, 287000, 344000)
(545000, 274000, 356000)
(554000, 293000, 344000)
(551000, 290000, 355000)
(564000, 296000, 351000)
(562000, 321000, 350000)
(551000, 324000, 351000)
(550000, 301000, 372000)
(568000, 366000, 387000)
(561000, 329000, 354000)
(559000, 321000, 353000)
(560000, 293000, 350000)
(559000, 296000, 349000)
(562000, 313000, 368000)
(564000, 290000, 388000)
(575000, 294000, 387000)
(582000, 321000, 370000)
(625000, 301000, 423000)
(590000, 305000, 364000)
(570000, 309000, 372000)
(569000, 305000, 373000)
(582000, 306000, 361000)
(579000, 361000, 389000)
