(0.00017995800590142608, 0.0003239160287193954, 1.0584015399217606e-05)
(0.0001538750366307795, 0.0003142500063404441, 8.957984391599894e-06)
(0.00015041697770357132, 0.00033849995816126466, 8.374976459890604e-06)
(0.00016266596503555775, 0.00034604198299348354, 8.457980584353209e-06)
(0.00015887495828792453, 0.00032520899549126625, 8.874980267137289e-06)
(0.00016487500397488475, 0.0003243749961256981, 8.708040695637465e-06)
(0.00016233400674536824, 0.00037129101110622287, 8.957984391599894e-06)
(0.0001633749925531447, 0.00035366701195016503, 8.91595846042037e-06)
(0.00017016701167449355, 0.000371375004760921, 9.083014447242022e-06)
(0.00017570797353982925, 0.0004087919951416552, 9.25001222640276e-06)
(0.00018058298155665398, 0.0003819169942289591, 9.25001222640276e-06)
(0.00017870799638330936, 0.0003802920109592378, 9.25001222640276e-06)
(0.0001800419995561242, 0.000389791966881603, 9.207986295223236e-06)
(0.00019170803716406226, 0.00042391702299937606, 9.874987881630659e-06)
(0.00018829101463779807, 0.0004699580022133887, 9.666022378951311e-06)
(0.0001859169569797814, 0.0003951659891754389, 9.832961950451136e-06)
(0.00019295798847451806, 0.00042112497612833977, 9.499955922365189e-06)
(0.00020054198103025556, 0.00043183297384530306, 1.0041985660791397e-05)
(0.00020358397159725428, 0.00046029197983443737, 9.916024282574654e-06)
(0.00020804197993129492, 0.0004494160530157387, 9.999959729611874e-06)
(0.000206666998565197, 0.00043658301001414657, 1.0083022061735392e-05)
(0.00020633399253711104, 0.0004330000374466181, 9.958981536328793e-06)
(0.00021116697462275624, 0.00046645902330055833, 1.0415969882160425e-05)
(0.00023483397671952844, 0.00046608300181105733, 1.0459043551236391e-05)
(0.00022141699446365237, 0.0004980830126442015, 1.0540999937802553e-05)
(0.0002293749712407589, 0.0005040830001235008, 1.070898724719882e-05)
(0.00022370798978954554, 0.0005374170141294599, 1.0750023648142815e-05)
(0.0002281250199303031, 0.0005072089843451977, 1.0707997716963291e-05)
(0.0002366660046391189, 0.0005520840059034526, 1.083302777260542e-05)
(0.00024262501392513514, 0.000530958001036197, 1.1041993275284767e-05)
(0.0002422920078970492, 0.0005507500027306378, 1.066701952368021e-05)
(0.00023883400717750192, 0.0005470420001074672, 1.0457995813339949e-05)
(0.00024529098300263286, 0.0005483750137500465, 1.1083960998803377e-05)
